title,venue,year,author,volume,url
BS-pFL: Enabling Low-Cost Personalized Federated Learning by Exploring Weight Gradient Sparsity.,IJCNN,2022,"Lening Wang, Manojna Sistla, Mingsong Chen, Xin Fu",,https://doi.org/10.1109/IJCNN55064.2022.9892137
Boosting the Federation: Cross-Silo Federated Learning without Gradient Descent.,IJCNN,2022,"Mirko Polato, Roberto Esposito, Marco Aldinucci",,https://doi.org/10.1109/IJCNN55064.2022.9892284
Campus Network Intrusion Detection based on Federated Learning.,IJCNN,2022,"Junjun Chen, Qiang Guo, Zhongnan Fu, Qun Shang, Hao Ma, Di Wu 0050",,https://doi.org/10.1109/IJCNN55064.2022.9892843
EFL-WP: Federated Learning-Based Workload Prediction in Inter-Cloud Environments.,IJCNN,2022,"Danyang Xiao, Bokai Cao, Weigang Wu",,https://doi.org/10.1109/IJCNN55064.2022.9892264
FedEWA: Federated Learning with Elastic Weighted Averaging.,IJCNN,2022,"Jun Bai, Atul Sajjanhar, Yong Xiang 0001, Xiaojun Tong, Shan Zeng",,https://doi.org/10.1109/IJCNN55064.2022.9892851
FedPer++: Toward Improved Personalized Federated Learning on Heterogeneous and Imbalanced Data.,IJCNN,2022,"Jian Xu, Yi Yan, Shao-Lun Huang",,https://doi.org/10.1109/IJCNN55064.2022.9892585
Federated Learning for Physical Violence Detection in Videos.,IJCNN,2022,"Victor E. De S. Silva, Tiago Lacerda, Péricles B. C. de Miranda, André C. A. Nascimento, Ana Paula C. Furtado",,https://doi.org/10.1109/IJCNN55064.2022.9892150
Federated Semi-Supervised Learning Through a Combination of Self and Cross Model Ensembling.,IJCNN,2022,"Tingjie Wen, Shengjie Zhao, Rongqing Zhang 0001",,https://doi.org/10.1109/IJCNN55064.2022.9892834
Few-shot Federated Learning in Randomized Neural Networks via Hyperdimensional Computing.,IJCNN,2022,"Antonello Rosato, Massimo Panella, Evgeny Osipov, Denis Kleyko",,https://doi.org/10.1109/IJCNN55064.2022.9892007
Memristor Based Federated Learning for Network Security on the Edge using Processing in Memory (PIM) Computing.,IJCNN,2022,"Md. Shahanur Alam, Chris Yakopcic, Tarek M. Taha",,https://doi.org/10.1109/IJCNN55064.2022.9891986
Optimized and Adaptive Federated Learning for Straggler-Resilient Device Selection.,IJCNN,2022,"Sourasekhar Banerjee, Xuan-Son Vu, Monowar H. Bhuyan",,https://doi.org/10.1109/IJCNN55064.2022.9892777
Privacy-Preserving Federated Learning based on Differential Privacy and Momentum Gradient Descent.,IJCNN,2022,"Shangyin Weng, Lei Zhang 0035, Daquan Feng, Chenyuan Feng, Ruiyu Wang, Paulo Valente Klaine, Muhammad Ali Imran 0001",,https://doi.org/10.1109/IJCNN55064.2022.9889795
Missing Data Imputation for Multivariate Time series in Industrial IoT: A Federated Learning Approach.,INDIN,2022,"Alexandros Gkillas, Aris S. Lalos",,https://doi.org/10.1109/INDIN51773.2022.9976093
A Profit-Maximizing Model Marketplace with Differentially Private Federated Learning.,INFOCOM,2022,"Peng Sun 0003, Xu Chen 0004, Guocheng Liao, Jianwei Huang 0001",,https://doi.org/10.1109/INFOCOM48880.2022.9796833
FLASH: Federated Learning for Automated Selection of High-band mmWave Sectors.,INFOCOM,2022,"Batool Salehi, Jerry Gu, Debashri Roy, Kaushik R. Chowdhury",,https://doi.org/10.1109/INFOCOM48880.2022.9796865
Joint Superposition Coding and Training for Federated Learning over Multi-Width Neural Networks.,INFOCOM,2022,"Hankyul Baek, Won Joon Yun, Yunseok Kwak, Soyi Jung, Mingyue Ji, Mehdi Bennis, Jihong Park, Joongheon Kim",,https://doi.org/10.1109/INFOCOM48880.2022.9796733
Optimal Rate Adaption in Federated Learning with Compressed Communications.,INFOCOM,2022,"Laizhong Cui, Xiaoxin Su, Yipeng Zhou, Jiangchuan Liu",,https://doi.org/10.1109/INFOCOM48880.2022.9796982
Protect Privacy from Gradient Leakage Attack in Federated Learning.,INFOCOM,2022,"Junxiao Wang, Song Guo 0001, Xin Xie 0001, Heng Qi",,https://doi.org/10.1109/INFOCOM48880.2022.9796841
Tackling System and Statistical Heterogeneity for Federated Learning with Adaptive Client Sampling.,INFOCOM,2022,"Bing Luo, Wenli Xiao, Shiqiang Wang 0001, Jianwei Huang 0001, Leandros Tassiulas",,https://doi.org/10.1109/INFOCOM48880.2022.9796935
Towards Optimal Multi-Modal Federated Learning on Non-IID Data with Hierarchical Gradient Blending.,INFOCOM,2022,"Sijia Chen, Baochun Li",,https://doi.org/10.1109/INFOCOM48880.2022.9796724
Adaptive Decision-Making Framework for Federated Learning Tasks in Multi-Tier Computing.,INFOCOM Workshops,2022,"Wenxin Lei, Sijing Wang, Ning Zhang 0007, Hong Wen 0001, Wenjing Hou, Haojie Lin, Zhu Han 0001",,https://doi.org/10.1109/INFOCOMWKSHPS54753.2022.9798193
Battery-less Massive Access for Simultaneous Information Transmission and Federated Learning in WPT Networks.,INFOCOM Workshops,2022,"Wanli Ni, Xufeng Liu, Hui Tian 0003",,https://doi.org/10.1109/INFOCOMWKSHPS54753.2022.9798376
FedCluster: A Federated Learning Framework for Cross-Device Private ECG Classification.,INFOCOM Workshops,2022,"Daoqin Lin, Yuchun Guo, Huan Sun, Yishuai Chen",,https://doi.org/10.1109/INFOCOMWKSHPS54753.2022.9797945
FedTSE: Low-Cost Federated Learning for Privacy-Preserved Traffic State Estimation in IoV.,INFOCOM Workshops,2022,"Xiaoming Yuan 0002, Jiahui Chen, Ning Zhang 0007, Chunsheng Zhu, Qiang Ye 0002, Xuemin Sherman Shen",,https://doi.org/10.1109/INFOCOMWKSHPS54753.2022.9798018
General Decentralized Federated Learning for Communication-Computation Tradeoff.,INFOCOM Workshops,2022,"Wei Liu 0115, Li Chen 0015, Weidong Wang",,https://doi.org/10.1109/INFOCOMWKSHPS54753.2022.9797891
Incentive and Knowledge Distillation Based Federated Learning for Cross-Silo Applications.,INFOCOM Workshops,2022,"Beibei Li 0002, Yaxin Shi, Yuqing Guo, Qinglei Kong, Yukun Jiang",,https://doi.org/10.1109/INFOCOMWKSHPS54753.2022.9798320
Leveraging Spanning Tree to Detect Colluding Attackers in Federated Learning.,INFOCOM Workshops,2022,"Priyesh Ranjan, Federico Corò, Ashish Gupta 0012, Sajal K. Das 0001",,https://doi.org/10.1109/INFOCOMWKSHPS54753.2022.9798077
Malicious Transaction Identification in Digital Currency via Federated Graph Deep Learning.,INFOCOM Workshops,2022,"Hanbiao Du, Meng Shen 0001, Rungeng Sun, Jizhe Jia, Liehuang Zhu, Yanlong Zhai",,https://doi.org/10.1109/INFOCOMWKSHPS54753.2022.9797992
Multi-frame Scheduling for Federated Learning over Energy-Efficient 6G Wireless Networks.,INFOCOM Workshops,2022,"Mahdi Beitollahi, Ning Lu 0001",,https://doi.org/10.1109/INFOCOMWKSHPS54753.2022.9798090
Noise-Resilient Federated Learning: Suppressing Noisy Labels in the Local Datasets of Participants.,INFOCOM Workshops,2022,"Rahul Mishra 0001, Hari Prabhat Gupta, Tanima Dutta",,https://doi.org/10.1109/INFOCOMWKSHPS54753.2022.9798299
Online Node Cooperation Strategy Design for Hierarchical Federated Learning.,INFOCOM Workshops,2022,"Xin Shen, Zhuo Li 0003, Xin Chen 0018",,https://doi.org/10.1109/INFOCOMWKSHPS54753.2022.9798016
Quality-Aware Incentive Mechanism Design Based on Matching Game for Hierarchical Federated Learning.,INFOCOM Workshops,2022,"Du Hui, Zhuo Li 0003, Xin Chen 0018",,https://doi.org/10.1109/INFOCOMWKSHPS54753.2022.9798096
Semi-Federated Learning: An Integrated Framework for Pervasive Intelligence in 6G Networks.,INFOCOM Workshops,2022,"Jingheng Zheng, Wanli Ni, Hui Tian 0003, Deniz Gündüz, Tony Q. S. Quek",,https://doi.org/10.1109/INFOCOMWKSHPS54753.2022.9798021
Unsupervised Bias Evaluation of DNNs in non-IID Federated Learning Through Latent micro-Manifolds.,INFOCOM Workshops,2022,"Ilias Siniosoglou, Vasileios Argyriou, Thomas Lagkas, Ioannis D. Moscholios, George F. Fragulis, Panagiotis G. Sarigiannidis",,https://doi.org/10.1109/INFOCOMWKSHPS54753.2022.9798157
WMDefense: Using Watermark to Defense Byzantine Attacks in Federated Learning.,INFOCOM Workshops,2022,"Xu Zheng, Qihao Dong, Anmin Fu",,https://doi.org/10.1109/INFOCOMWKSHPS54753.2022.9798217
When Wireless Federated Learning Meets Physical Layer Security: The Fundamental Limits.,INFOCOM Workshops,2022,"Haonan Zhang, Chuanchuan Yang, Bin Dai 0003",,https://doi.org/10.1109/INFOCOMWKSHPS54753.2022.9797923
Aggregation using Genetic Algorithms for Federated Learning in Industrial Cyber-Physical Systems.,INISTA,2022,"Souhila Badra Guendouzi, Samir Ouchani, Mimoun Malki",,https://doi.org/10.1109/INISTA55318.2022.9894236
User-Level Differential Privacy against Attribute Inference Attack of Speech Emotion Recognition on Federated Learning.,INTERSPEECH,2022,"Tiantian Feng, Raghuveer Peri, Shrikanth Narayanan",,https://doi.org/10.21437/Interspeech.2022-10060
Fidel: Reconstructing Private Training Samples from Weight Updates in Federated Learning.,IOTSMS,2022,"David Enthoven, Zaid Al-Ars",,https://doi.org/10.1109/IOTSMS58070.2022.10062088
An Abnormal Traffic Detection Method for IoT Devices Based on Federated Learning and Depthwise Separable Convolutional Neural Networks.,IPCCC,2022,"Qinyu Xia, Shi Dong 0001, Tao Peng 0006",,https://doi.org/10.1109/IPCCC55026.2022.9894354
FedMC: Federated Reinforcement Learning on the Edge with Meta-Critic Networks.,IPCCC,2022,"Derun Zou, Xusheng Liu, Lintan Sun, Jian-Hui Duan, Ruichen Li, Yeting Xu, Wenzhong Li, Sanglu Lu",,https://doi.org/10.1109/IPCCC55026.2022.9894336
HACCS: Heterogeneity-Aware Clustered Client Selection for Accelerated Federated Learning.,IPDPS,2022,"Joel Wolfrath, Nikhil Sreekumar, Dhruv Kumar 0001, Yuanli Wang, Abhishek Chandra",,https://doi.org/10.1109/IPDPS53621.2022.00100
pFedGF: Enabling Personalized Federated Learning via Gradient Fusion.,IPDPS,2022,"Xinghao Wu, Jianwei Niu 0002, Xuefeng Liu 0001, Tao Ren 0001, Zhangmin Huang, Zhetao Li",,https://doi.org/10.1109/IPDPS53621.2022.00068
BalanceFL: Addressing Class Imbalance in Long-Tail Federated Learning.,IPSN,2022,"Xian Shuai, Yulin Shen, Siyang Jiang, Zhihe Zhao, Zhenyu Yan 0002, Guoliang Xing",,https://doi.org/10.1109/IPSN54338.2022.00029
Poster Abstract: Residential Energy Management System Using Personalized Federated Deep Reinforcement learning.,IPSN,2022,"Jiechao Gao, Wenpeng Wang, Bradford Campbell",,https://doi.org/10.1109/IPSN54338.2022.00071
Federated Learning from Demonstration for Active Assistance to Smart Wheelchair Users.,IROS,2022,"Fernando E. Casado, Yiannis Demiris",,https://doi.org/10.1109/IROS47612.2022.9981998
An efficient cross-domain device-free gesture recognition method for ISAC with federated transfer learning.,ISACom@MobiCom,2022,"Wanbin Qi, Yanxi Xie, Hao Zhang, Jiaen Zhou, Ronghui Zhang, Xiaojun Jing",,https://doi.org/10.1145/3556562.3558575
Epilepsy Seizure Detection Using Low-Cost IoT Devices and a Federated Machine Learning Algorithm.,ISAmI,2022,"Marcos Lupión, Juan F. Sanjuan, Javier Medina Quero, Pilar Martínez Ortigosa",,https://doi.org/10.1007/978-3-031-22356-3_22
Federated Learning with Exponentially Weighted Moving Average for Real-Time Emotion Classification.,ISAmI,2022,"Arijit Nandi, Fatos Xhafa, Laia Subirats, Santi Fort",,https://doi.org/10.1007/978-3-031-22356-3_12
Fedsld: Federated Learning with Shared Label Distribution for Medical Image Classification.,ISBI,2022,"Jun Luo 0010, Shandong Wu",,https://doi.org/10.1109/ISBI52829.2022.9761404
CFL: Cluster Federated Learning in Large-Scale Peer-to-Peer Networks.,ISC,2022,"Qian Chen 0032, Zilong Wang 0001, Yilin Zhou, Jiawei Chen 0010, Dan Xiao, Xiaodong Lin 0001",,https://doi.org/10.1007/978-3-031-22390-7_27
Communication-Efficient and Secure Federated Learning Based on Adaptive One-Bit Compressed Sensing.,ISC,2022,"Di Xiao 0001, Xue Tan, Min Li 0021",,https://doi.org/10.1007/978-3-031-22390-7_29
3Pod: Federated Learning-based 3 Dimensional Pothole Detection for Smart Transportation.,ISC2,2022,"Sami Alshammari, Sejun Song",,https://doi.org/10.1109/ISC255366.2022.9922195
Communication-efficient Federated Learning with Cooperative Filter Selection.,ISCAS,2022,"Zhao Yang, Qingshuang Sun",,https://doi.org/10.1109/ISCAS48785.2022.9937667
A Federated Learning Framework for Resource Constrained Fog Networks.,ISCC,2022,"Wassila Lalouani, Mohamed F. Younis",,https://doi.org/10.1109/ISCC55528.2022.9913062
A Federated Learning Model With Short Sequence To Point Mechanism For Smart Home Energy Disaggregation.,ISCC,2022,"Shamisa Kaspour, Abdulsalam Yassine",,https://doi.org/10.1109/ISCC55528.2022.9912852
A Platform for Federated Learning on the Edge: a Video Analysis Use Case.,ISCC,2022,"Alessio Catalfamo, Antonio Celesti, Maria Fazio, Giovanni Randazzo, Massimo Villari",,https://doi.org/10.1109/ISCC55528.2022.9912968
Assessing Anonymous and Selfish Free-rider Attacks in Federated Learning.,ISCC,2022,"Jianhua Wang, Xiaolin Chang, Ricardo J. Rodríguez, Yixiang Wang",,https://doi.org/10.1109/ISCC55528.2022.9912903
CoviFL: Edge-Assisted Federated Learning for Remote COVID-19 Detection in an AIoMT Framework.,ISCC,2022,"Aneesh Bhattacharya, Risav Rana, Venkanna Udutalapally, Debanjan Das",,https://doi.org/10.1109/ISCC55528.2022.9912999
Federated Learning-Based Cyber Threat Hunting for APT Attack Detection in SDN-Enabled Networks.,ISCIT,2022,"Huynh Thai Thi, Ngo Duc Hoang Son, Phan The Duy, Van-Hau Pham",,https://doi.org/10.1109/ISCIT55906.2022.9931222
Effect of Clustering in Federated Learning on Non-IID Electricity Consumption Prediction.,ISGT-Europe,2022,"James S. Nightingale, Yingjie Wang, Fairouz Zobiri, Mustafa A. Mustafa",,https://doi.org/10.1109/ISGT-Europe54678.2022.9960569
Federated Learning Enabled Prediction of Energy Consumption in Transactive Energy Communities.,ISGT-Europe,2022,"Nuno Mendes, Pedro Moura 0001, Jérôme Mendes, Rodrigo Salles, Javad Mohammadi",,https://doi.org/10.1109/ISGT-Europe54678.2022.9960350
Proportional Fair Clustered Federated Learning.,ISIT,2022,"Mohamed S. Nafea, Eugine Shin, Aylin Yener",,https://doi.org/10.1109/ISIT50566.2022.9834545
Multi-Task Federated Learning with Over-the-Air Computation for MIMO Interference Channels.,ISNCC,2022,"Chenxi Zhong, Huiyuan Yang, Xiaojun Yuan 0002",,https://doi.org/10.1109/ISNCC55209.2022.9851727
A Comprehensive Study on Personalized Federated Learning with Non-IID Data.,ISPA/BDCloud/SocialCom/SustainCom,2022,"Menghang Yu, Zhenzhe Zheng, Qinya Li, Fan Wu 0006, Jiaqi Zheng 0001",,https://doi.org/10.1109/ISPA-BDCloud-SocialCom-SustainCom57177.2022.00013
Distributional Knowledge Transfer for Heterogeneous Federated Learning.,ISPA/BDCloud/SocialCom/SustainCom,2022,"Huan Wang, Lijuan Wang, Jun Shen 0001",,https://doi.org/10.1109/ISPA-BDCloud-SocialCom-SustainCom57177.2022.00101
Logit Calibration for Non-IID and Long-Tailed Data in Federated Learning.,ISPA/BDCloud/SocialCom/SustainCom,2022,"Huan Wang, Lijuan Wang, Jun Shen 0001",,https://doi.org/10.1109/ISPA-BDCloud-SocialCom-SustainCom57177.2022.00105
Federated Intrusion Detection on Non-IID Data for IIoT Networks Using Generative Adversarial Networks and Reinforcement Learning.,ISPEC,2022,"Nguyen Huu Quyen, Phan The Duy, Nguyen Chi Vy, Do Thi Thu Hien, Van-Hau Pham",,https://doi.org/10.1007/978-3-031-21280-2_20
Performance Analysis of Federated Learning in wireless networks.,ISTT,2022,"Abdurraheem Joomye, Mohammad Tahir, Muhammad Aman Sheikh, Mee Hong Ling, Kian Meng Yap",,https://doi.org/10.1109/ISTT56288.2022.9966534
Data-driven Extreme Events Modeling for Vehicle Networks by Personalized Federated Learning: Invited Paper.,ISWCS,2022,"Paul Zheng, Yao Zhu 0001, Yulin Hu, Anke Schmeink",,https://doi.org/10.1109/ISWCS56560.2022.9940393
Energy-efficient Federated Edge Learning for Internet of Vehicles via Rate-Splitting Multiple Access.,ISWCS,2022,"Shengyu Zhang, Shiyao Zhang, Lawrence K. Yeung",,https://doi.org/10.1109/ISWCS56560.2022.9940330
Adaptive Client Model Update with Reinforcement Learning in Synchronous Federated Learning.,ITNAC,2022,"Zirou Pan, Huan Geng, Linna Wei, Wei Zhao",,https://doi.org/10.1109/ITNAC55475.2022.9998360
Conceptual structure of federated learning research field.,ITQM,2022,"Antonio Velez-Estevez, Pietro Ducange, Ignacio J. Pérez, Manuel J. Cobo",,https://doi.org/10.1016/j.procs.2022.11.319
Optimization Strategies for Client Drift in Federated Learning: A review.,ITQM,2022,"Yong Shi 0001, Yuanying Zhang, Yang Xiao 0017, Lingfeng Niu",,https://doi.org/10.1016/j.procs.2022.11.292
A Novel Framework for Data Trading Markets based on Blockchain-enabled Federated Learning.,ITSC,2022,"Cheng Li, Yong Yuan, Fei-Yue Wang 0001",,https://doi.org/10.1109/ITSC55140.2022.9922422
Deep Federated Learning for Autonomous Driving.,IV,2022,"Anh Nguyen 0003, Tuong Do, Minh Tran, Binh X. Nguyen, Chien Duong, Tu Phan, Erman Tjiputra, Quang D. Tran",,https://doi.org/10.1109/IV51971.2022.9827020
Federated Dictionary Learning from Non-IID Data.,IVMSP,2022,"Alexandros Gkillas, Dimitris Ampeliotis, Kostas Berberidis",,https://doi.org/10.1109/IVMSP54334.2022.9816182
Federated learning for heart segmentation.,IVMSP,2022,"Thibaud Misonne, Sébastien Jodogne",,https://doi.org/10.1109/IVMSP54334.2022.9816345
Accelerated Unsupervised Clustering in Acoustic Sensor Networks Using Federated Learning and a Variational Autoencoder.,IWAENC,2022,"Luca Becker, Alexandru Nelus, Rene Glitza, Rainer Martin 0001",,https://doi.org/10.1109/IWAENC53105.2022.9914753
Balanced Energy Consumption Based on Historical Participation of Resource-Constrained Devices in Federated Edge Learning.,IWCMC,2022,"Abdullatif Albaseer, Mohamed Abdallah 0001, Ala I. Al-Fuqaha, Aiman Erbad",,https://doi.org/10.1109/IWCMC55113.2022.9824246
Explainable AI-based Federated Deep Reinforcement Learning for Trusted Autonomous Driving.,IWCMC,2022,"Gaith Rjoub, Jamal Bentahar, Omar Abdel Wahab 0001",,https://doi.org/10.1109/IWCMC55113.2022.9824617
Federated Deep Learning-Based Framework to Avoid Collisions Between Inland Ships.,IWCMC,2022,"Wided Hammedi, Bouziane Brik, Sidi Mohammed Senouci",,https://doi.org/10.1109/IWCMC55113.2022.9825393
Federated Learning: The Effect of Device Clustering for Multi-hop Networks.,IWCMC,2022,"Omar Fayez Mohasen, Uthman Baroudi",,https://doi.org/10.1109/IWCMC55113.2022.9825209
Heterogeneity-Aware Federated Learning for Device Anomaly Detection in Industrial loT.,IWCMC,2022,"Zhuoer Hu, Yueming Lu, Hui Gao 0001, Wenjun Xu 0001",,https://doi.org/10.1109/IWCMC55113.2022.9824996
How Global Observation embedding in Vertical-Horizontal Federated Learning.,IWCMC,2022,"Shuo Wan, Jiaxun Lu, Pingyi Fan, Yunfeng Shao 0001, Chenghui Peng, Khaled B. Letaief",,https://doi.org/10.1109/IWCMC55113.2022.9825023
RL-Assisted Energy-Aware User-Edge Association for IoT-based Hierarchical Federated Learning.,IWCMC,2022,"Hassan Saadat, Mhd Saria Allahham, Alaa Awad Abdellatif, Aiman Erbad, Amr Mohamed 0001",,https://doi.org/10.1109/IWCMC55113.2022.9824994
Robust Decentralized Federated Learning Using Collaborative Decisions.,IWCMC,2022,"Ala Gouissem, Khalid Abualsaud, Elias Yaacoub, Tamer Khattab, Mohsen Guizani",,https://doi.org/10.1109/IWCMC55113.2022.9824826
Secure Federated Learning for IoT using DRL-based Trust Mechanism.,IWCMC,2022,"Noora Al-Maslamani, Mohamed Abdallah 0001, Bekir Sait Ciftler",,https://doi.org/10.1109/IWCMC55113.2022.9824672
Adaptive Clustered Federated Learning for Clients with Time-Varying Interests.,IWQoS,2022,"Ne Wang, Ruiting Zhou, Lina Su, Guang Fang, Zongpeng Li",,https://doi.org/10.1109/IWQoS54832.2022.9812926
FedSyL: Computation-Efficient Federated Synergy Learning on Heterogeneous IoT Devices.,IWQoS,2022,"Hui Jiang, Min Liu 0001, Sheng Sun, Yuwei Wang, Xiaobing Guo",,https://doi.org/10.1109/IWQoS54832.2022.9812907
Federated Graph Learning with Periodic Neighbour Sampling.,IWQoS,2022,"Bingqian Du, Chuan Wu 0001",,https://doi.org/10.1109/IWQoS54832.2022.9812908
How Asynchronous can Federated Learning Be?,IWQoS,2022,"Ningxin Su, Baochun Li",,https://doi.org/10.1109/IWQoS54832.2022.9812885
